,Timestamp,Kategori Anda,Kategori Umur Anda,CaRek Pilihan,Alasan Memilih CaRek,Harapan Anda
692,9/3/2019 7:24:31,Pegawai / Tendik,25 - 40 th,Tutuka Ariaji (FTTM-TM),"Mendatangkan dana riset dan kerjasama eksternal, dalam dan luar negeri",Mengukuhkan ITB sebagai kiblat teknologi indonesia.
693,9/3/2019 7:27:23,Alumni,> 40 th,Tutuka Ariaji (FTTM-TM),Kapabilitas ybs utk memajukan riset dan industri RI,
695,9/3/2019 7:28:49,Alumni,> 40 th,Tutuka Ariaji (FTTM-TM),Kapabilitas ybs utk memajukan riset dan industri RI,
696,9/3/2019 7:29:48,Alumni,> 40 th,Tutuka Ariaji (FTTM-TM),Sesuai dengan kriteria kekinian (Rektor 4.0),Membawa itb lebih bermartabat
697,9/3/2019 7:30:15,Umum,> 40 th,Sigit Puji Santosa (FTMD),Akhlak dan budi pekerti,
698,9/3/2019 7:30:50,Alumni,25 - 40 th,Tutuka Ariaji (FTTM-TM),Keberhasilan dan prestasi,
699,9/3/2019 7:32:20,Alumni,< 25 th,Tutuka Ariaji (FTTM-TM),Tipe yg futuristik dan outside-the-box yg bisa menangkap peluang masa depan,
700,9/3/2019 7:32:52,Alumni,25 - 40 th,Tutuka Ariaji (FTTM-TM),Karakter kepemimpinan dan leadership,
701,9/3/2019 7:33:34,Alumni,25 - 40 th,Tutuka Ariaji (FTTM-TM),Karakter kepemimpinan dan leadership,Maju terus itb
702,9/3/2019 7:34:48,Alumni,25 - 40 th,Tutuka Ariaji (FTTM-TM),Kecerdasan dan keberanian utk kemajuan ITB,Berkah
704,9/3/2019 7:36:12,Alumni,> 40 th,Tutuka Ariaji (FTTM-TM),Akhlak dan budi pekerti,Semoga beliau dapat menanamkan nilai2 akhlak buat mahasiswa
705,9/3/2019 7:37:49,Umum,> 40 th,Sigit Puji Santosa (FTMD),Kecerdasan dan keberanian utk kemajuan ITB,Smg lebih baik
706,9/3/2019 7:38:30,Pegawai / Tendik,25 - 40 th,Tutuka Ariaji (FTTM-TM),Karakter kepemimpinan dan leadership,ITB World Class University
708,9/3/2019 7:41:12,Alumni,25 - 40 th,Tutuka Ariaji (FTTM-TM),"Mendatangkan dana riset dan kerjasama eksternal, dalam dan luar negeri","Siapa pun yg terpilih, merupakan yg terbaik untuk itb dan bangsa indonesia"
709,9/3/2019 7:41:58,Alumni,25 - 40 th,Tutuka Ariaji (FTTM-TM),Kapabilitas ybs utk memajukan riset dan industri RI,
711,9/3/2019 7:43:05,Pegawai / Tendik,> 40 th,Tutuka Ariaji (FTTM-TM),Muda dan berenergi,Membawa ITB kembali berjaya 
713,9/3/2019 7:43:19,Pegawai / Tendik,25 - 40 th,Tutuka Ariaji (FTTM-TM),Keberhasilan dan prestasi,
714,9/3/2019 7:43:52,Alumni,25 - 40 th,Tutuka Ariaji (FTTM-TM),Tipe yg futuristik dan outside-the-box yg bisa menangkap peluang masa depan,ITB semakin goes international dan menjadi top 100 di dunia
716,9/3/2019 7:50:44,Pegawai / Tendik,> 40 th,Tutuka Ariaji (FTTM-TM),Kapabilitas ybs utk memajukan riset dan industri RI,
717,9/3/2019 7:51:33,Alumni,25 - 40 th,Tutuka Ariaji (FTTM-TM),Keberhasilan dan prestasi,Semoga Rektor yang terpilih dapat menaikkan peringkat ITB di dunia internasional.
719,9/3/2019 7:58:55,Dosen,25 - 40 th,Edwan Kardena (FTSL),"Mendatangkan dana riset dan kerjasama eksternal, dalam dan luar negeri",ITB yg lebih baik lagi di masa depan
720,9/3/2019 7:59:03,Alumni,25 - 40 th,Tutuka Ariaji (FTTM-TM),Keberhasilan dan prestasi,
722,9/3/2019 7:59:34,Dosen,> 40 th,Sigit Puji Santosa (FTMD),Kapabilitas ybs utk memajukan riset dan industri RI,
723,9/3/2019 8:02:22,Alumni,25 - 40 th,Tutuka Ariaji (FTTM-TM),Kecerdasan dan keberanian utk kemajuan ITB,Semoga rektor yang terpilih adalah rektor yang mampu membawa ITB menjadi institusi terbaik dalam mencetak lulusan berjiwa kepemimpinan yang baik
724,9/3/2019 8:02:53,Alumni,> 40 th,Tutuka Ariaji (FTTM-TM),Karakter kepemimpinan dan leadership,Ranking ITB di dunia masuk 150 besar tahun 2022
725,9/3/2019 8:05:02,Alumni,< 25 th,Tutuka Ariaji (FTTM-TM),Tipe yg futuristik dan outside-the-box yg bisa menangkap peluang masa depan,"Sumber daya ITB, dalam hal intelektualitas mahasiswa dan tenaga pendidik maupun funding, sudah dalam posisi yang jauh lebih baik dibanding Institusi Tinggi lainnya. Namun efektifitas pengelolaan sumber daya tersebut untuk menghasilkan output yang secara nyata dapat dirasakan manfaatnya oleh masyarakat belum maksimal. Harapan saya sebagai alumni, Rektor ITB dan Jajaran nya kedepan dapat melihat kondisi ini sebagai peluang untuk berkreasi dan bermanfaat bagi masyarakat secara lebih luas. "
726,9/3/2019 8:05:05,Alumni,> 40 th,Tutuka Ariaji (FTTM-TM),Kecerdasan dan keberanian utk kemajuan ITB,
727,9/3/2019 8:05:26,Pegawai / Tendik,> 40 th,Sigit Puji Santosa (FTMD),Kapabilitas ybs utk memajukan riset dan industri RI,
728,9/3/2019 8:08:58,Alumni,< 25 th,Tutuka Ariaji (FTTM-TM),Karakter kepemimpinan dan leadership,
732,9/3/2019 8:12:12,Alumni,25 - 40 th,Tutuka Ariaji (FTTM-TM),Keberhasilan dan prestasi,"ITB makin jaya, makin humanis, makin dekat dgn rakyat dan bersatu utk bangsa."
733,9/3/2019 8:13:14,Alumni,> 40 th,Tutuka Ariaji (FTTM-TM),Karakter kepemimpinan dan leadership,
735,9/3/2019 8:18:08,Alumni,25 - 40 th,Tutuka Ariaji (FTTM-TM),Kapabilitas ybs utk memajukan riset dan industri RI,
736,9/3/2019 8:19:16,Alumni,25 - 40 th,Dermawan Wibisono (SBM),Kapabilitas ybs utk memajukan riset dan industri RI,
737,9/3/2019 8:19:19,Pegawai / Tendik,> 40 th,Sigit Puji Santosa (FTMD),Muda dan berenergi,Visioner....
738,9/3/2019 8:20:01,Alumni,25 - 40 th,Tutuka Ariaji (FTTM-TM),Kapabilitas ybs utk memajukan riset dan industri RI,
739,9/3/2019 8:20:22,Alumni,25 - 40 th,Tutuka Ariaji (FTTM-TM),Karakter kepemimpinan dan leadership,
740,9/3/2019 8:20:33,Alumni,25 - 40 th,Tutuka Ariaji (FTTM-TM),Kecerdasan dan keberanian utk kemajuan ITB,Semoga ITB selalu menjadi kampus yang terbaik dalam ilmu pengetahuan dan teknologi dan juga akhlak.
741,9/3/2019 8:21:15,Pegawai / Tendik,25 - 40 th,Tutuka Ariaji (FTTM-TM),Keberhasilan dan prestasi,Bisa membawa itb jaya di asia maupun dunia
742,9/3/2019 8:22:03,Alumni,< 25 th,Tutuka Ariaji (FTTM-TM),Tipe yg futuristik dan outside-the-box yg bisa menangkap peluang masa depan,
743,9/3/2019 8:22:11,Alumni,> 40 th,Tutuka Ariaji (FTTM-TM),Karakter kepemimpinan dan leadership,
744,9/3/2019 8:22:51,Alumni,25 - 40 th,Tutuka Ariaji (FTTM-TM),Sesuai dengan kriteria kekinian (Rektor 4.0),Harapan saya Mas Aji yang kekinian dan bersemangat dapat menjadi rektor ITB selanjutnya. Saat ini memang dibutuhkan rektor yang adaptif dan mampu menghadapi perubahan yang begitu cepat terutama menghadapi era global industri 4.0 
745,9/3/2019 8:27:32,Umum,> 40 th,Sigit Puji Santosa (FTMD),Kecerdasan dan keberanian utk kemajuan ITB,"Jika terpilih semoga amanah dlm menjalankan tugas, lilahitaalla untuk kepentingan anak anak bangsa."
746,9/3/2019 8:28:53,Dosen,> 40 th,Tutuka Ariaji (FTTM-TM),Keberhasilan dan prestasi,Semoga bisa membawa itb lebih baik di dunia internasional. Anti rektor asing masuk PTN
747,9/3/2019 8:30:18,Pegawai / Tendik,25 - 40 th,Suhono Harso Supangkat (STEI),Sesuai dengan kriteria kekinian (Rektor 4.0),
748,9/3/2019 8:30:34,Mahasiswa,25 - 40 th,Suhono Harso Supangkat (STEI),Kapabilitas ybs utk memajukan riset dan industri RI,
749,9/3/2019 8:30:36,Mahasiswa,25 - 40 th,Suhono Harso Supangkat (STEI),Karakter kepemimpinan dan leadership,ITB menjadi lebih baik
750,9/3/2019 8:30:40,Mahasiswa,25 - 40 th,Suhono Harso Supangkat (STEI),Sesuai dengan kriteria kekinian (Rektor 4.0),
751,9/3/2019 8:31:30,Mahasiswa,25 - 40 th,Suhono Harso Supangkat (STEI),Keberhasilan dan prestasi,
752,9/3/2019 8:31:47,Mahasiswa,< 25 th,Suhono Harso Supangkat (STEI),Karakter kepemimpinan dan leadership,
753,9/3/2019 8:35:58,Umum,> 40 th,Sigit Puji Santosa (FTMD),Kecerdasan dan keberanian utk kemajuan ITB,Bisa  meningkatkan kwalitas pendidikan di itb sesuai kebutuhan masa kini dan masa depan.
754,9/3/2019 8:36:53,Pegawai / Tendik,> 40 th,Tutuka Ariaji (FTTM-TM),Keberhasilan dan prestasi,
755,9/3/2019 8:39:41,Alumni,> 40 th,Tutuka Ariaji (FTTM-TM),Muda dan berenergi,
756,9/3/2019 8:40:29,Mahasiswa,< 25 th,Sigit Puji Santosa (FTMD),Tipe yg futuristik dan outside-the-box yg bisa menangkap peluang masa depan,Itb numeru uno
757,9/3/2019 8:46:10,Umum,> 40 th,Rangga Handika (Pengusaha),Muda dan berenergi,cari calon dari luar
758,9/3/2019 8:48:57,Dosen,> 40 th,Sigit Puji Santosa (FTMD),Keberhasilan dan prestasi,
760,9/3/2019 8:53:02,Alumni,25 - 40 th,Tutuka Ariaji (FTTM-TM),Karakter kepemimpinan dan leadership,"Smg rektor yang baru bisa membawa perubahan agar mahasiswa itb lebih bisa mengikuti tuntutan zaman, khususnya menyiapkan lulusan menghadapi digital economy"
761,9/3/2019 8:53:55,Alumni,25 - 40 th,Tutuka Ariaji (FTTM-TM),Sesuai dengan kriteria kekinian (Rektor 4.0),
762,9/3/2019 8:54:09,Alumni,> 40 th,Suhono Harso Supangkat (STEI),"Mendatangkan dana riset dan kerjasama eksternal, dalam dan luar negeri",
763,9/3/2019 8:54:11,Alumni,25 - 40 th,Tutuka Ariaji (FTTM-TM),Kapabilitas ybs utk memajukan riset dan industri RI,Melahirkan SDM unggul berhati Pancasila dengan peningkatan riset dan teknologi tepat guna di dalam maupun di luar negeri untuk kemajuan NKRI.
764,9/3/2019 8:54:21,Mahasiswa,< 25 th,Tutuka Ariaji (FTTM-TM),Kapabilitas ybs utk memajukan riset dan industri RI,
765,9/3/2019 8:59:41,Alumni,25 - 40 th,Tutuka Ariaji (FTTM-TM),Tipe yg futuristik dan outside-the-box yg bisa menangkap peluang masa depan,
766,9/3/2019 9:00:21,Alumni,25 - 40 th,Tutuka Ariaji (FTTM-TM),Kapabilitas ybs utk memajukan riset dan industri RI,
767,9/3/2019 9:01:47,Alumni,25 - 40 th,Acep Purqon (FMIPA-FI),"Mendatangkan dana riset dan kerjasama eksternal, dalam dan luar negeri",
770,9/3/2019 9:03:43,Umum,> 40 th,Sigit Puji Santosa (FTMD),Karakter kepemimpinan dan leadership,Semoga menjadi rektor yang amanah
771,9/3/2019 9:04:51,Alumni,> 40 th,Tutuka Ariaji (FTTM-TM),Muda dan berenergi,"ITB maju karena pemimpin yg enerjik, jejaring luas serta sosok yang inklusif."
772,9/3/2019 9:08:38,Umum,25 - 40 th,Sigit Puji Santosa (FTMD),Keberhasilan dan prestasi,
774,9/3/2019 9:14:36,Alumni,25 - 40 th,Tutuka Ariaji (FTTM-TM),Kapabilitas ybs utk meningkatkan ranking ITB,
775,9/3/2019 9:17:05,Alumni,> 40 th,Tutuka Ariaji (FTTM-TM),Karakter kepemimpinan dan leadership,ITB makin unggul di kancah regional dan global
776,9/3/2019 9:19:00,Alumni,> 40 th,Tutuka Ariaji (FTTM-TM),Tipe yg futuristik dan outside-the-box yg bisa menangkap peluang masa depan,ITB lebih maju dipimpib oleh Tutukan Ariaji
777,9/3/2019 9:19:43,Alumni,> 40 th,Tutuka Ariaji (FTTM-TM),Tipe yg futuristik dan outside-the-box yg bisa menangkap peluang masa depan,
778,9/3/2019 9:21:02,Alumni,> 40 th,Tutuka Ariaji (FTTM-TM),Kecerdasan dan keberanian utk kemajuan ITB,Memajukan sistem pendidikan tinggi di Indonesia dan khususnya ITB
779,9/3/2019 9:21:44,Alumni,> 40 th,Tutuka Ariaji (FTTM-TM),Kapabilitas ybs utk memajukan riset dan industri RI,
780,9/3/2019 9:24:59,Umum,25 - 40 th,Sigit Puji Santosa (FTMD),Keberhasilan dan prestasi,ITB makin maju
781,9/3/2019 9:27:16,Alumni,> 40 th,Rangga Handika (Pengusaha),Tipe yg futuristik dan outside-the-box yg bisa menangkap peluang masa depan,ITB lebih berkarya
782,9/3/2019 9:28:03,Dosen,> 40 th,Tutuka Ariaji (FTTM-TM),Keberhasilan dan prestasi,
783,9/3/2019 9:30:08,Alumni,> 40 th,Tutuka Ariaji (FTTM-TM),Karakter kepemimpinan dan leadership,
785,9/3/2019 9:31:03,Pegawai / Tendik,> 40 th,Tutuka Ariaji (FTTM-TM),Kecerdasan dan keberanian utk kemajuan ITB,"ITB lebih baik lagi dan memberikan kontribusi yg significant terhadap dunia pendidikan dan kesejahteraan masyarakat, kemajuan bangsa dan negara."
786,9/3/2019 9:31:10,Alumni,25 - 40 th,Tutuka Ariaji (FTTM-TM),Keberhasilan dan prestasi,ITB makin dikenal dunia
788,9/3/2019 9:31:46,Alumni,> 40 th,Tutuka Ariaji (FTTM-TM),Akhlak dan budi pekerti,
789,9/3/2019 9:32:48,Alumni,> 40 th,Tutuka Ariaji (FTTM-TM),Tipe yg futuristik dan outside-the-box yg bisa menangkap peluang masa depan,"Peluang datang se-waktu2, ybs mampu menangkap/ memanfaatkannya utk kemajuan itb."
790,9/3/2019 9:34:48,Alumni,> 40 th,Tutuka Ariaji (FTTM-TM),Keberhasilan dan prestasi,ITB berperan serta sebagai motor pembangunan menuju Indonesia yang modern dan berbudaya
791,9/3/2019 9:35:11,Umum,> 40 th,Sigit Puji Santosa (FTMD),Akhlak dan budi pekerti,
793,9/3/2019 9:37:24,Alumni,25 - 40 th,Tutuka Ariaji (FTTM-TM),Kapabilitas ybs utk memajukan riset dan industri RI,
794,9/3/2019 9:39:30,Umum,> 40 th,Sigit Puji Santosa (FTMD),Kecerdasan dan keberanian utk kemajuan ITB,Smg dg kepemimpinan P Sigit Puji Santosa ITB menjadi lebih maju dan membanggakan
795,9/3/2019 9:43:36,Alumni,> 40 th,Tutuka Ariaji (FTTM-TM),Karakter kepemimpinan dan leadership,
796,9/3/2019 9:45:35,Mahasiswa,< 25 th,Acep Purqon (FMIPA-FI),Muda dan berenergi,gluck
797,9/3/2019 9:46:03,Alumni,> 40 th,Tutuka Ariaji (FTTM-TM),Kapabilitas ybs utk memajukan riset dan industri RI,
798,9/3/2019 9:46:27,Mahasiswa,> 40 th,Tutuka Ariaji (FTTM-TM),Keberhasilan dan prestasi,
799,9/3/2019 9:46:44,Pegawai / Tendik,25 - 40 th,Tutuka Ariaji (FTTM-TM),Kapabilitas ybs utk memajukan riset dan industri RI,
800,9/3/2019 9:48:10,Umum,> 40 th,Rangga Handika (Pengusaha),Muda dan berenergi,
803,9/3/2019 9:55:50,Alumni,> 40 th,Tutuka Ariaji (FTTM-TM),Akhlak dan budi pekerti,
806,9/3/2019 10:00:07,Pegawai / Tendik,> 40 th,Tutuka Ariaji (FTTM-TM),Sesuai dengan kriteria kekinian (Rektor 4.0),
807,9/3/2019 10:00:39,Pegawai / Tendik,> 40 th,Tutuka Ariaji (FTTM-TM),Sesuai dengan kriteria kekinian (Rektor 4.0),
808,9/3/2019 10:13:12,Dosen,> 40 th,Tutuka Ariaji (FTTM-TM),Keberhasilan dan prestasi,
809,9/3/2019 10:13:29,Mahasiswa,< 25 th,Tutuka Ariaji (FTTM-TM),Sesuai dengan kriteria kekinian (Rektor 4.0),
810,9/3/2019 10:14:50,Alumni,25 - 40 th,Tutuka Ariaji (FTTM-TM),Sesuai dengan kriteria kekinian (Rektor 4.0),
812,9/3/2019 10:17:21,Dosen,25 - 40 th,Dewi Larasati (SAPPK),Keberhasilan dan prestasi,
813,9/3/2019 10:20:06,Alumni,25 - 40 th,Dewi Larasati (SAPPK),"Emansipasi, kesetaraan dan kebhinekaan",
814,9/3/2019 10:21:12,Mahasiswa,> 40 th,Sigit Puji Santosa (FTMD),Muda dan berenergi,Menjadi sparing partner bagi pemerintah untuk meuwujudkan keadilan dan kesejahteraan
815,9/3/2019 10:21:57,Alumni,25 - 40 th,Dewi Larasati (SAPPK),Tipe yg futuristik dan outside-the-box yg bisa menangkap peluang masa depan,ITB makin berprestasi
816,9/3/2019 10:22:39,Alumni,25 - 40 th,Tutuka Ariaji (FTTM-TM),Keberhasilan dan prestasi,
817,9/3/2019 10:23:35,Alumni,25 - 40 th,Dewi Larasati (SAPPK),Keberhasilan dan prestasi,
818,9/3/2019 10:23:52,Alumni,25 - 40 th,Tutuka Ariaji (FTTM-TM),Keberhasilan dan prestasi,
819,9/3/2019 10:25:25,Alumni,25 - 40 th,Tutuka Ariaji (FTTM-TM),Sesuai dengan kriteria kekinian (Rektor 4.0),
820,9/3/2019 10:26:14,Umum,> 40 th,Suhono Harso Supangkat (STEI),Kapabilitas ybs utk memajukan riset dan industri RI,"Indonesia, khususnya itb bisa lebih maju"
821,9/3/2019 10:26:40,Alumni,25 - 40 th,Tutuka Ariaji (FTTM-TM),Kapabilitas ybs utk memajukan riset dan industri RI,
822,9/3/2019 10:27:34,Alumni,> 40 th,Dermawan Wibisono (SBM),Karakter kepemimpinan dan leadership,
825,9/3/2019 10:29:55,Alumni,25 - 40 th,Tutuka Ariaji (FTTM-TM),Kecerdasan dan keberanian utk kemajuan ITB,
827,9/3/2019 10:38:12,Alumni,> 40 th,Dewi Larasati (SAPPK),Kapabilitas ybs utk memajukan riset dan industri RI,Rektor wanita 1 di ITB
828,9/3/2019 10:38:20,Alumni,> 40 th,Andang Bachtiar (Direktur Aeksplorasi ),Tipe yg futuristik dan outside-the-box yg bisa menangkap peluang masa depan,ITB sebagai Center of Excellent dalam bidang technology di Asia
829,9/3/2019 10:40:05,Alumni,> 40 th,Tutuka Ariaji (FTTM-TM),Sesuai dengan kriteria kekinian (Rektor 4.0),ITB terus jaya
830,9/3/2019 10:41:11,Mahasiswa,25 - 40 th,Dewi Larasati (SAPPK),Keberhasilan dan prestasi,
831,9/3/2019 10:44:42,Alumni,> 40 th,Tutuka Ariaji (FTTM-TM),Karakter kepemimpinan dan leadership,ITB lebih memiliki karakter keilmuan yang kuat dipimpin seorang yg memiliki leadership yg sudah teruji sejak mahasiswa sampai saat ini .... dan tepat utk Prof.Tutuka Ariaji.
832,9/3/2019 10:46:29,Alumni,> 40 th,Satria Bijaksana (FTTM),Tipe yg futuristik dan outside-the-box yg bisa menangkap peluang masa depan,
834,9/3/2019 10:48:53,Alumni,25 - 40 th,Tutuka Ariaji (FTTM-TM),Kecerdasan dan keberanian utk kemajuan ITB,
835,9/3/2019 10:50:37,Alumni,25 - 40 th,Rangga Handika (Pengusaha),Muda dan berenergi,Rektor yg menghasilkan itb sebagai entrepreneur
836,9/3/2019 10:51:48,Mahasiswa,< 25 th,Acep Purqon (FMIPA-FI),Sesuai dengan kriteria kekinian (Rektor 4.0),
837,9/3/2019 10:53:39,Alumni,25 - 40 th,Tutuka Ariaji (FTTM-TM),Sesuai dengan kriteria kekinian (Rektor 4.0),
838,9/3/2019 10:53:43,Alumni,25 - 40 th,Megawati Santoso (FMIPA-KI),Keberhasilan dan prestasi,rektor terpilih nantinya dapat membuat ITB lebih baik ke depannya
840,9/3/2019 10:58:03,Alumni,25 - 40 th,Andang Bachtiar (Direktur Aeksplorasi ),Tipe yg futuristik dan outside-the-box yg bisa menangkap peluang masa depan,
843,9/3/2019 11:01:33,Umum,> 40 th,Rangga Handika (Pengusaha),Kapabilitas ybs utk memajukan riset dan industri RI,
844,9/3/2019 11:04:13,Alumni,< 25 th,Mikrajuddin Abdullah (FMIPA-FI),Keberhasilan dan prestasi,
845,9/3/2019 11:04:31,Dosen,25 - 40 th,Rangga Handika (Pengusaha),Keberhasilan dan prestasi,Top
846,9/3/2019 11:04:32,Umum,> 40 th,Rangga Handika (Pengusaha),Muda dan berenergi,Rangga dapat memajukan Universitas
847,9/3/2019 11:04:34,Alumni,25 - 40 th,Tutuka Ariaji (FTTM-TM),Muda dan berenergi,
868,9/3/2019 11:19:12,Pegawai / Tendik,> 40 th,Dicky Rezady Munaf (FSRD),Program ybs utk peningkatan income dan kesejahteraan dosen / pegawai,
871,9/3/2019 11:22:06,Pegawai / Tendik,> 40 th,Dicky Rezady Munaf (FSRD),Program ybs utk peningkatan income dan kesejahteraan dosen / pegawai,Rektor terpilih Bpk Dicky R. Munaf
872,9/3/2019 11:26:14,Pegawai / Tendik,> 40 th,Sigit Puji Santosa (FTMD),Karakter kepemimpinan dan leadership,Mendorong ITB menjadi barometer kemajuan iptek 
874,9/3/2019 11:27:22,Dosen,< 25 th,Acep Purqon (FMIPA-FI),Muda dan berenergi,"Jaman skrg butuh pemimpin yang lebih mengayomi, casual, dan asik dibanding yang kaku dan terlalu strict"
877,9/3/2019 11:33:19,Mahasiswa,< 25 th,Acep Purqon (FMIPA-FI),Sesuai dengan kriteria kekinian (Rektor 4.0),Rektor terpilih dapat meningkatkan kualitas dari ITB
878,9/3/2019 11:33:23,Mahasiswa,< 25 th,Acep Purqon (FMIPA-FI),Sesuai dengan kriteria kekinian (Rektor 4.0),Maju bersama
879,9/3/2019 11:34:50,Umum,25 - 40 th,Acep Purqon (FMIPA-FI),Akhlak dan budi pekerti,
880,9/3/2019 11:35:04,Umum,25 - 40 th,Acep Purqon (FMIPA-FI),"Mendatangkan dana riset dan kerjasama eksternal, dalam dan luar negeri",
887,9/3/2019 11:38:03,Mahasiswa,< 25 th,Acep Purqon (FMIPA-FI),Muda dan berenergi,
893,9/3/2019 11:46:37,Mahasiswa,25 - 40 th,Khairurrijal (FMIPA-FI),Keberhasilan dan prestasi,ITB Lebih Baik
894,9/3/2019 11:47:57,Alumni,> 40 th,Deddy Kurniadi (FTI-TF),Kapabilitas ybs utk memajukan riset dan industri RI,
897,9/3/2019 11:49:36,Umum,> 40 th,Khairurrijal (FMIPA-FI),Kapabilitas ybs utk memajukan riset dan industri RI,
898,9/3/2019 11:50:02,Alumni,> 40 th,Khairurrijal (FMIPA-FI),Akhlak dan budi pekerti,
900,9/3/2019 11:52:03,Alumni,> 40 th,Tutuka Ariaji (FTTM-TM),Kecerdasan dan keberanian utk kemajuan ITB,Untuk ITB yg lebih baik..
902,9/3/2019 11:56:19,Alumni,25 - 40 th,Tutuka Ariaji (FTTM-TM),Kecerdasan dan keberanian utk kemajuan ITB,
903,9/3/2019 11:57:26,Umum,> 40 th,Rangga Handika (Pengusaha),Kecerdasan dan keberanian utk kemajuan ITB,
906,9/3/2019 12:01:30,Alumni,25 - 40 th,Acep Purqon (FMIPA-FI),Muda dan berenergi,
907,9/3/2019 12:02:10,Umum,25 - 40 th,Acep Purqon (FMIPA-FI),"Mendatangkan dana riset dan kerjasama eksternal, dalam dan luar negeri",
908,9/3/2019 12:02:39,Umum,25 - 40 th,Acep Purqon (FMIPA-FI),Sesuai dengan kriteria kekinian (Rektor 4.0),
909,9/3/2019 12:03:00,Alumni,25 - 40 th,Khairurrijal (FMIPA-FI),Sesuai dengan kriteria kekinian (Rektor 4.0),ITB semakin jaya
910,9/3/2019 12:03:03,Umum,25 - 40 th,Acep Purqon (FMIPA-FI),Sesuai dengan kriteria kekinian (Rektor 4.0),
911,9/3/2019 12:03:43,Umum,25 - 40 th,Acep Purqon (FMIPA-FI),Kecerdasan dan keberanian utk kemajuan ITB,
912,9/3/2019 12:04:02,Umum,25 - 40 th,Acep Purqon (FMIPA-FI),Karakter kepemimpinan dan leadership,
913,9/3/2019 12:04:20,Alumni,> 40 th,Tutuka Ariaji (FTTM-TM),Kapabilitas ybs utk memajukan riset dan industri RI,Semoga ITB menjadi lebih baik
915,9/3/2019 12:08:48,Pegawai / Tendik,> 40 th,Sigit Puji Santosa (FTMD),Kapabilitas ybs utk memajukan riset dan industri RI,
916,9/3/2019 12:11:58,Alumni,> 40 th,Khairurrijal (FMIPA-FI),Karakter kepemimpinan dan leadership,Semoga jadi
919,9/3/2019 12:20:39,Umum,25 - 40 th,Khairurrijal (FMIPA-FI),Sesuai dengan kriteria kekinian (Rektor 4.0),
921,9/3/2019 12:24:25,Umum,> 40 th,Acep Purqon (FMIPA-FI),Tipe yg futuristik dan outside-the-box yg bisa menangkap peluang masa depan,
922,9/3/2019 12:24:47,Umum,> 40 th,Acep Purqon (FMIPA-FI),Kecerdasan dan keberanian utk kemajuan ITB,
923,9/3/2019 12:25:58,Alumni,25 - 40 th,Tutuka Ariaji (FTTM-TM),Kapabilitas ybs utk memajukan riset dan industri RI,
925,9/3/2019 12:41:15,Alumni,> 40 th,Acep Purqon (FMIPA-FI),Sesuai dengan kriteria kekinian (Rektor 4.0),ITB makin maju dan unggul
926,9/3/2019 12:42:17,Mahasiswa,25 - 40 th,Bambang Riyanto T (STEI),Kapabilitas ybs utk meningkatkan ranking ITB,
927,9/3/2019 12:43:38,Umum,> 40 th,Sigit Puji Santosa (FTMD),Keberhasilan dan prestasi, Dengan  ITB maju tehnologi NKRI maju
928,9/3/2019 12:45:29,Pegawai / Tendik,> 40 th,Tutuka Ariaji (FTTM-TM),Kapabilitas ybs utk meningkatkan ranking ITB,ITB menjadi top rank university in the world
929,9/3/2019 12:46:56,Umum,> 40 th,Sigit Puji Santosa (FTMD),Kecerdasan dan keberanian utk kemajuan ITB,ITB MAKIN MAJU
930,9/3/2019 12:48:10,Umum,> 40 th,Emir Mauludi Husni (STEI),Tipe yg futuristik dan outside-the-box yg bisa menangkap peluang masa depan,May the better one wins
931,9/3/2019 12:55:25,Umum,> 40 th,Khairurrijal (FMIPA-FI),Keberhasilan dan prestasi,ITB makin jaya
932,9/3/2019 12:58:31,Pegawai / Tendik,25 - 40 th,Acep Purqon (FMIPA-FI),Kapabilitas ybs utk memajukan riset dan industri RI,
933,9/3/2019 13:00:03,Pegawai / Tendik,> 40 th,Sigit Puji Santosa (FTMD),Sesuai dengan kriteria kekinian (Rektor 4.0),
934,9/3/2019 13:01:12,Umum,> 40 th,Dicky Rezady Munaf (FSRD),Muda dan berenergi,Supaya hubungan baik dengan pensiunan Tendik berkesinambungan dengan ITB
